desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
ECON-05|en|codeswitch|hanzi#330#siteB#k0,ECON-05|en|codeswitch|hanzi#330#siteB,0,ECON-05|en|codeswitch|hanzi#330,ECON-05,ECON,Taiwan,en,hanzi,codeswitch,B,0.00593,0.997035,en,725
ECON-05|en|codeswitch|hanzi#330#siteB#k1,ECON-05|en|codeswitch|hanzi#330#siteB,1,ECON-05|en|codeswitch|hanzi#330,ECON-05,ECON,Taiwan,en,hanzi,codeswitch,B,0.006536,0.996732,en,744
ECON-05|en|codeswitch|hanzi#330#siteB#k2,ECON-05|en|codeswitch|hanzi#330#siteB,2,ECON-05|en|codeswitch|hanzi#330,ECON-05,ECON,Taiwan,en,hanzi,codeswitch,B,0.007219,0.996391,en,750
ECON-05|en|codeswitch|hanzi#330#siteB#k3,ECON-05|en|codeswitch|hanzi#330#siteB,3,ECON-05|en|codeswitch|hanzi#330,ECON-05,ECON,Taiwan,en,hanzi,codeswitch,B,0.007064,0.996468,en,686
ECON-05|en|codeswitch|hanzi#330#siteB#k4,ECON-05|en|codeswitch|hanzi#330#siteB,4,ECON-05|en|codeswitch|hanzi#330,ECON-05,ECON,Taiwan,en,hanzi,codeswitch,B,0.006404,0.996798,en,760
ECON-05|en|baseline|latin#331#siteA#k0,ECON-05|en|baseline|latin#331#siteA,0,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,A,0.009314,0.995343,en,689
ECON-05|en|baseline|latin#331#siteA#k1,ECON-05|en|baseline|latin#331#siteA,1,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,A,0.009909,0.995046,en,728
ECON-05|en|baseline|latin#331#siteA#k2,ECON-05|en|baseline|latin#331#siteA,2,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,A,0.009387,0.995307,en,681
ECON-05|en|baseline|latin#331#siteA#k3,ECON-05|en|baseline|latin#331#siteA,3,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,A,0.010258,0.994871,en,727
ECON-05|en|baseline|latin#331#siteA#k4,ECON-05|en|baseline|latin#331#siteA,4,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,A,0.009721,0.99514,en,692
ECON-05|en|baseline|latin#331#siteB#k0,ECON-05|en|baseline|latin#331#siteB,0,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,B,0.008077,0.995962,en,753
ECON-05|en|baseline|latin#331#siteB#k1,ECON-05|en|baseline|latin#331#siteB,1,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,B,0.006676,0.996662,en,736
ECON-05|en|baseline|latin#331#siteB#k2,ECON-05|en|baseline|latin#331#siteB,2,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,B,0.006313,0.996844,en,732
ECON-05|en|baseline|latin#331#siteB#k3,ECON-05|en|baseline|latin#331#siteB,3,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,B,0.006336,0.996832,en,737
ECON-05|en|baseline|latin#331#siteB#k4,ECON-05|en|baseline|latin#331#siteB,4,ECON-05|en|baseline|latin#331,ECON-05,ECON,Taiwan,en,latin,baseline,B,0.007346,0.996327,en,767
ECON-06|zh|baseline|hanzi#332#siteA#k0,ECON-06|zh|baseline|hanzi#332#siteA,0,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,A,0.00877,0.995615,en,617
ECON-06|zh|baseline|hanzi#332#siteA#k1,ECON-06|zh|baseline|hanzi#332#siteA,1,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,A,0.0093,0.99535,en,589
ECON-06|zh|baseline|hanzi#332#siteA#k2,ECON-06|zh|baseline|hanzi#332#siteA,2,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,A,0.008491,0.995754,en,586
ECON-06|zh|baseline|hanzi#332#siteA#k3,ECON-06|zh|baseline|hanzi#332#siteA,3,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,A,0.008511,0.995745,en,553
ECON-06|zh|baseline|hanzi#332#siteA#k4,ECON-06|zh|baseline|hanzi#332#siteA,4,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,A,0.00819,0.995905,en,558
ECON-06|zh|baseline|hanzi#332#siteB#k0,ECON-06|zh|baseline|hanzi#332#siteB,0,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,B,0.006517,0.996742,mixed,521
ECON-06|zh|baseline|hanzi#332#siteB#k1,ECON-06|zh|baseline|hanzi#332#siteB,1,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,B,0.007269,0.996366,mixed,529
ECON-06|zh|baseline|hanzi#332#siteB#k2,ECON-06|zh|baseline|hanzi#332#siteB,2,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,B,0.006278,0.996861,en,540
ECON-06|zh|baseline|hanzi#332#siteB#k3,ECON-06|zh|baseline|hanzi#332#siteB,3,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,B,0.007292,0.996354,en,559
ECON-06|zh|baseline|hanzi#332#siteB#k4,ECON-06|zh|baseline|hanzi#332#siteB,4,ECON-06|zh|baseline|hanzi#332,ECON-06,ECON,Taiwan,zh,hanzi,baseline,B,0.006458,0.996771,en,549
ECON-06|zh|codeswitch|latin#333#siteA#k0,ECON-06|zh|codeswitch|latin#333#siteA,0,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,A,0.011421,0.994289,en,743
ECON-06|zh|codeswitch|latin#333#siteA#k1,ECON-06|zh|codeswitch|latin#333#siteA,1,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,A,0.011722,0.994139,en,662
ECON-06|zh|codeswitch|latin#333#siteA#k2,ECON-06|zh|codeswitch|latin#333#siteA,2,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,A,0.010886,0.994557,en,711
ECON-06|zh|codeswitch|latin#333#siteA#k3,ECON-06|zh|codeswitch|latin#333#siteA,3,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,A,0.011336,0.994332,en,731
ECON-06|zh|codeswitch|latin#333#siteA#k4,ECON-06|zh|codeswitch|latin#333#siteA,4,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,A,0.01098,0.99451,en,712
ECON-06|zh|codeswitch|latin#333#siteB#k0,ECON-06|zh|codeswitch|latin#333#siteB,0,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,B,0.009257,0.995372,en,617
ECON-06|zh|codeswitch|latin#333#siteB#k1,ECON-06|zh|codeswitch|latin#333#siteB,1,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,B,0.009657,0.995172,en,579
ECON-06|zh|codeswitch|latin#333#siteB#k2,ECON-06|zh|codeswitch|latin#333#siteB,2,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,B,0.009957,0.995022,en,554
ECON-06|zh|codeswitch|latin#333#siteB#k3,ECON-06|zh|codeswitch|latin#333#siteB,3,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,B,0.008929,0.995535,en,626
ECON-06|zh|codeswitch|latin#333#siteB#k4,ECON-06|zh|codeswitch|latin#333#siteB,4,ECON-06|zh|codeswitch|latin#333,ECON-06,ECON,Taiwan,zh,latin,codeswitch,B,0.009287,0.995356,en,538
ECON-06|en|codeswitch|hanzi#334#siteA#k0,ECON-06|en|codeswitch|hanzi#334#siteA,0,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,A,0.015153,0.992423,en,565
ECON-06|en|codeswitch|hanzi#334#siteA#k1,ECON-06|en|codeswitch|hanzi#334#siteA,1,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,A,0.014618,0.992691,en,614
ECON-06|en|codeswitch|hanzi#334#siteA#k2,ECON-06|en|codeswitch|hanzi#334#siteA,2,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,A,0.014579,0.99271,en,615
ECON-06|en|codeswitch|hanzi#334#siteA#k3,ECON-06|en|codeswitch|hanzi#334#siteA,3,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,A,0.015226,0.992387,en,612
ECON-06|en|codeswitch|hanzi#334#siteA#k4,ECON-06|en|codeswitch|hanzi#334#siteA,4,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,A,0.015072,0.992464,en,614
ECON-06|en|codeswitch|hanzi#334#siteB#k0,ECON-06|en|codeswitch|hanzi#334#siteB,0,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,B,0.009022,0.995489,en,713
ECON-06|en|codeswitch|hanzi#334#siteB#k1,ECON-06|en|codeswitch|hanzi#334#siteB,1,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,B,0.009544,0.995228,en,740
ECON-06|en|codeswitch|hanzi#334#siteB#k2,ECON-06|en|codeswitch|hanzi#334#siteB,2,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,B,0.009665,0.995168,en,783
ECON-06|en|codeswitch|hanzi#334#siteB#k3,ECON-06|en|codeswitch|hanzi#334#siteB,3,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,B,0.009492,0.995254,en,747
ECON-06|en|codeswitch|hanzi#334#siteB#k4,ECON-06|en|codeswitch|hanzi#334#siteB,4,ECON-06|en|codeswitch|hanzi#334,ECON-06,ECON,Taiwan,en,hanzi,codeswitch,B,0.008685,0.995658,en,717
ECON-06|en|baseline|latin#335#siteA#k0,ECON-06|en|baseline|latin#335#siteA,0,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,A,0.008122,0.995939,en,715
ECON-06|en|baseline|latin#335#siteA#k1,ECON-06|en|baseline|latin#335#siteA,1,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,A,0.008469,0.995766,en,708
ECON-06|en|baseline|latin#335#siteA#k2,ECON-06|en|baseline|latin#335#siteA,2,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,A,0.008594,0.995703,en,696
ECON-06|en|baseline|latin#335#siteA#k3,ECON-06|en|baseline|latin#335#siteA,3,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,A,0.008254,0.995873,en,708
ECON-06|en|baseline|latin#335#siteA#k4,ECON-06|en|baseline|latin#335#siteA,4,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,A,0.00802,0.99599,en,731
ECON-06|en|baseline|latin#335#siteB#k0,ECON-06|en|baseline|latin#335#siteB,0,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,B,0.007312,0.996344,en,779
ECON-06|en|baseline|latin#335#siteB#k1,ECON-06|en|baseline|latin#335#siteB,1,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,B,0.007819,0.996091,en,761
ECON-06|en|baseline|latin#335#siteB#k2,ECON-06|en|baseline|latin#335#siteB,2,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,B,0.007477,0.996262,en,718
ECON-06|en|baseline|latin#335#siteB#k3,ECON-06|en|baseline|latin#335#siteB,3,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,B,0.007569,0.996216,en,763
ECON-06|en|baseline|latin#335#siteB#k4,ECON-06|en|baseline|latin#335#siteB,4,ECON-06|en|baseline|latin#335,ECON-06,ECON,Taiwan,en,latin,baseline,B,0.008075,0.995963,en,784
GEO-01|zh|baseline|hanzi#336#siteA#k0,GEO-01|zh|baseline|hanzi#336#siteA,0,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,A,0.011019,0.994491,en,621
GEO-01|zh|baseline|hanzi#336#siteA#k1,GEO-01|zh|baseline|hanzi#336#siteA,1,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,A,0.011396,0.994302,en,613
GEO-01|zh|baseline|hanzi#336#siteA#k2,GEO-01|zh|baseline|hanzi#336#siteA,2,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,A,0.010407,0.994797,en,604
GEO-01|zh|baseline|hanzi#336#siteA#k3,GEO-01|zh|baseline|hanzi#336#siteA,3,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,A,0.011394,0.994303,en,606
GEO-01|zh|baseline|hanzi#336#siteA#k4,GEO-01|zh|baseline|hanzi#336#siteA,4,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,A,0.010939,0.99453,en,611
GEO-01|zh|baseline|hanzi#336#siteB#k0,GEO-01|zh|baseline|hanzi#336#siteB,0,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,B,0.006165,0.996918,mixed,561
GEO-01|zh|baseline|hanzi#336#siteB#k1,GEO-01|zh|baseline|hanzi#336#siteB,1,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,B,0.007857,0.996071,mixed,528
GEO-01|zh|baseline|hanzi#336#siteB#k2,GEO-01|zh|baseline|hanzi#336#siteB,2,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,B,0.006827,0.996587,mixed,567
GEO-01|zh|baseline|hanzi#336#siteB#k3,GEO-01|zh|baseline|hanzi#336#siteB,3,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,B,0.006703,0.996649,en,597
GEO-01|zh|baseline|hanzi#336#siteB#k4,GEO-01|zh|baseline|hanzi#336#siteB,4,GEO-01|zh|baseline|hanzi#336,GEO-01,GEO,Taiwan,zh,hanzi,baseline,B,0.006965,0.996517,en,591
GEO-01|zh|codeswitch|latin#337#siteA#k0,GEO-01|zh|codeswitch|latin#337#siteA,0,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,A,0.013532,0.993234,en,734
GEO-01|zh|codeswitch|latin#337#siteA#k1,GEO-01|zh|codeswitch|latin#337#siteA,1,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,A,0.015365,0.992317,en,683
GEO-01|zh|codeswitch|latin#337#siteA#k2,GEO-01|zh|codeswitch|latin#337#siteA,2,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,A,0.014069,0.992965,en,688
GEO-01|zh|codeswitch|latin#337#siteA#k3,GEO-01|zh|codeswitch|latin#337#siteA,3,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,A,0.015062,0.992469,en,681
GEO-01|zh|codeswitch|latin#337#siteA#k4,GEO-01|zh|codeswitch|latin#337#siteA,4,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,A,0.01487,0.992565,en,635
GEO-01|zh|codeswitch|latin#337#siteB#k0,GEO-01|zh|codeswitch|latin#337#siteB,0,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,B,0.007031,0.996484,mixed,527
GEO-01|zh|codeswitch|latin#337#siteB#k1,GEO-01|zh|codeswitch|latin#337#siteB,1,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,B,0.007349,0.996326,en,535
GEO-01|zh|codeswitch|latin#337#siteB#k2,GEO-01|zh|codeswitch|latin#337#siteB,2,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,B,0.006401,0.9968,en,608
GEO-01|zh|codeswitch|latin#337#siteB#k3,GEO-01|zh|codeswitch|latin#337#siteB,3,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,B,0.007519,0.996241,mixed,521
GEO-01|zh|codeswitch|latin#337#siteB#k4,GEO-01|zh|codeswitch|latin#337#siteB,4,GEO-01|zh|codeswitch|latin#337,GEO-01,GEO,Taiwan,zh,latin,codeswitch,B,0.008126,0.995937,en,572
GEO-01|en|codeswitch|hanzi#338#siteA#k0,GEO-01|en|codeswitch|hanzi#338#siteA,0,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,A,0.016752,0.991624,en,631
GEO-01|en|codeswitch|hanzi#338#siteA#k1,GEO-01|en|codeswitch|hanzi#338#siteA,1,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,A,0.016702,0.991649,en,654
GEO-01|en|codeswitch|hanzi#338#siteA#k2,GEO-01|en|codeswitch|hanzi#338#siteA,2,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,A,0.016625,0.991688,en,640
GEO-01|en|codeswitch|hanzi#338#siteA#k3,GEO-01|en|codeswitch|hanzi#338#siteA,3,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,A,0.016982,0.991509,en,640
GEO-01|en|codeswitch|hanzi#338#siteA#k4,GEO-01|en|codeswitch|hanzi#338#siteA,4,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,A,0.016979,0.991511,en,601
GEO-01|en|codeswitch|hanzi#338#siteB#k0,GEO-01|en|codeswitch|hanzi#338#siteB,0,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,B,0.007723,0.996139,en,705
GEO-01|en|codeswitch|hanzi#338#siteB#k1,GEO-01|en|codeswitch|hanzi#338#siteB,1,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,B,0.007935,0.996032,en,697
GEO-01|en|codeswitch|hanzi#338#siteB#k2,GEO-01|en|codeswitch|hanzi#338#siteB,2,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,B,0.007743,0.996128,en,745
GEO-01|en|codeswitch|hanzi#338#siteB#k3,GEO-01|en|codeswitch|hanzi#338#siteB,3,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,B,0.007841,0.99608,en,674
GEO-01|en|codeswitch|hanzi#338#siteB#k4,GEO-01|en|codeswitch|hanzi#338#siteB,4,GEO-01|en|codeswitch|hanzi#338,GEO-01,GEO,Taiwan,en,hanzi,codeswitch,B,0.008775,0.995612,en,675
GEO-01|en|baseline|latin#339#siteA#k0,GEO-01|en|baseline|latin#339#siteA,0,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,A,0.009175,0.995412,en,694
GEO-01|en|baseline|latin#339#siteA#k1,GEO-01|en|baseline|latin#339#siteA,1,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,A,0.010019,0.99499,en,709
GEO-01|en|baseline|latin#339#siteA#k2,GEO-01|en|baseline|latin#339#siteA,2,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,A,0.009115,0.995443,en,702
GEO-01|en|baseline|latin#339#siteA#k3,GEO-01|en|baseline|latin#339#siteA,3,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,A,0.009232,0.995384,en,686
GEO-01|en|baseline|latin#339#siteA#k4,GEO-01|en|baseline|latin#339#siteA,4,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,A,0.008878,0.995561,en,711
GEO-01|en|baseline|latin#339#siteB#k0,GEO-01|en|baseline|latin#339#siteB,0,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,B,0.006078,0.996961,en,720
GEO-01|en|baseline|latin#339#siteB#k1,GEO-01|en|baseline|latin#339#siteB,1,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,B,0.005936,0.997032,en,713
GEO-01|en|baseline|latin#339#siteB#k2,GEO-01|en|baseline|latin#339#siteB,2,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,B,0.006161,0.996919,en,707
GEO-01|en|baseline|latin#339#siteB#k3,GEO-01|en|baseline|latin#339#siteB,3,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,B,0.006349,0.996826,en,718
GEO-01|en|baseline|latin#339#siteB#k4,GEO-01|en|baseline|latin#339#siteB,4,GEO-01|en|baseline|latin#339,GEO-01,GEO,Taiwan,en,latin,baseline,B,0.006289,0.996856,en,653
GEO-02|zh|baseline|hanzi#340#siteA#k0,GEO-02|zh|baseline|hanzi#340#siteA,0,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,A,0.010041,0.99498,en,584
GEO-02|zh|baseline|hanzi#340#siteA#k1,GEO-02|zh|baseline|hanzi#340#siteA,1,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,A,0.009626,0.995188,en,598
GEO-02|zh|baseline|hanzi#340#siteA#k2,GEO-02|zh|baseline|hanzi#340#siteA,2,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,A,0.01005,0.994975,en,565
GEO-02|zh|baseline|hanzi#340#siteA#k3,GEO-02|zh|baseline|hanzi#340#siteA,3,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,A,0.009593,0.995204,en,628
GEO-02|zh|baseline|hanzi#340#siteA#k4,GEO-02|zh|baseline|hanzi#340#siteA,4,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,A,0.009597,0.995202,en,588
GEO-02|zh|baseline|hanzi#340#siteB#k0,GEO-02|zh|baseline|hanzi#340#siteB,0,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,B,0.008361,0.99582,mixed,524
GEO-02|zh|baseline|hanzi#340#siteB#k1,GEO-02|zh|baseline|hanzi#340#siteB,1,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,B,0.010176,0.994912,en,539
GEO-02|zh|baseline|hanzi#340#siteB#k2,GEO-02|zh|baseline|hanzi#340#siteB,2,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,B,0.009094,0.995453,mixed,568
GEO-02|zh|baseline|hanzi#340#siteB#k3,GEO-02|zh|baseline|hanzi#340#siteB,3,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,B,0.007931,0.996035,en,546
GEO-02|zh|baseline|hanzi#340#siteB#k4,GEO-02|zh|baseline|hanzi#340#siteB,4,GEO-02|zh|baseline|hanzi#340,GEO-02,GEO,Taiwan,zh,hanzi,baseline,B,0.010104,0.994948,en,569
GEO-02|zh|codeswitch|latin#341#siteA#k0,GEO-02|zh|codeswitch|latin#341#siteA,0,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,A,0.01264,0.99368,en,690
GEO-02|zh|codeswitch|latin#341#siteA#k1,GEO-02|zh|codeswitch|latin#341#siteA,1,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,A,0.012708,0.993646,en,710
GEO-02|zh|codeswitch|latin#341#siteA#k2,GEO-02|zh|codeswitch|latin#341#siteA,2,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,A,0.014218,0.992891,en,718
GEO-02|zh|codeswitch|latin#341#siteA#k3,GEO-02|zh|codeswitch|latin#341#siteA,3,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,A,0.014905,0.992548,en,674
GEO-02|zh|codeswitch|latin#341#siteA#k4,GEO-02|zh|codeswitch|latin#341#siteA,4,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,A,0.013474,0.993263,en,705
GEO-02|zh|codeswitch|latin#341#siteB#k0,GEO-02|zh|codeswitch|latin#341#siteB,0,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,B,0.011251,0.994375,en,609
GEO-02|zh|codeswitch|latin#341#siteB#k1,GEO-02|zh|codeswitch|latin#341#siteB,1,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,B,0.008876,0.995562,en,623
GEO-02|zh|codeswitch|latin#341#siteB#k2,GEO-02|zh|codeswitch|latin#341#siteB,2,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,B,0.008998,0.995501,en,625
GEO-02|zh|codeswitch|latin#341#siteB#k3,GEO-02|zh|codeswitch|latin#341#siteB,3,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,B,0.008365,0.995818,en,594
GEO-02|zh|codeswitch|latin#341#siteB#k4,GEO-02|zh|codeswitch|latin#341#siteB,4,GEO-02|zh|codeswitch|latin#341,GEO-02,GEO,Taiwan,zh,latin,codeswitch,B,0.009426,0.995287,en,646
GEO-02|en|codeswitch|hanzi#342#siteA#k0,GEO-02|en|codeswitch|hanzi#342#siteA,0,GEO-02|en|codeswitch|hanzi#342,GEO-02,GEO,Taiwan,en,hanzi,codeswitch,A,0.017008,0.991496,en,679
GEO-02|en|codeswitch|hanzi#342#siteA#k1,GEO-02|en|codeswitch|hanzi#342#siteA,1,GEO-02|en|codeswitch|hanzi#342,GEO-02,GEO,Taiwan,en,hanzi,codeswitch,A,0.018283,0.990859,en,667
GEO-02|en|codeswitch|hanzi#342#siteA#k2,GEO-02|en|codeswitch|hanzi#342#siteA,2,GEO-02|en|codeswitch|hanzi#342,GEO-02,GEO,Taiwan,en,hanzi,codeswitch,A,0.017895,0.991052,en,641
GEO-02|en|codeswitch|hanzi#342#siteA#k3,GEO-02|en|codeswitch|hanzi#342#siteA,3,GEO-02|en|codeswitch|hanzi#342,GEO-02,GEO,Taiwan,en,hanzi,codeswitch,A,0.016812,0.991594,en,650
GEO-02|en|codeswitch|hanzi#342#siteA#k4,GEO-02|en|codeswitch|hanzi#342#siteA,4,GEO-02|en|codeswitch|hanzi#342,GEO-02,GEO,Taiwan,en,hanzi,codeswitch,A,0.01778,0.99111,en,676
